Trip_ID,policyholder_id,vin,Start_Time,End_Time,Start_Location_Lat,Start_Location_Lon,Time_of_Day_Category,Duration_Min,Distance_Miles,Peak_High_Speed,Average_Speed,Peak_Low_Speed,Max_Speed_Limit_Exceeded,Sudden_Braking_Count,Rapid_Acceleration_Count,Harsh_Cornering_Count,Speeding_Incidents,Safety_Score,Braking_Index,Acceleration_Index,Trip_Risk_Level
53_109291_POL4050_1490527560_0001,53,106HGBH41JXMN109291,3/26/2017 11:26,3/26/2017 11:59,31.620034,-87.001001,Morning,33.97,33.65,67.66,59.44,11.54,11.76,8,5,6,5,63.34,0.57,0.53,Medium
53_109291_POL4050_1498750500_0002,53,106HGBH41JXMN109291,6/29/2017 15:35,6/29/2017 15:45,25.563602,-96.312198,Afternoon,10.37,7.83,65.71,45.32,3.29,7.5,6,4,2,5,71.81,0.48,0.61,Medium
53_109291_POL4050_1491428280_0003,53,106HGBH41JXMN109291,4/5/2017 21:38,4/5/2017 21:46,44.951647,-89.017265,Night,8.1,6.93,77.66,51.35,8.29,5.45,5,6,3,3,73.41,0.44,0.51,Medium
53_109291_POL4050_1511332860_0004,53,106HGBH41JXMN109291,11/22/2017 6:41,11/22/2017 6:56,29.085814,-119.932688,Morning,15.38,12.13,74.34,47.33,5.61,13.62,5,2,3,6,57.96,0.45,0.54,Medium
54_109292_POL4052_1539893460_0001,54,107HGBH41JXMN109292,10/18/2018 20:11,10/18/2018 20:57,25.285073,-114.924123,Evening,46.52,34.54,47.12,44.55,14.54,0.49,1,2,1,1,80.14,0.24,0.13,Low
54_109292_POL4052_1518947880_0002,54,107HGBH41JXMN109292,2/18/2018 9:58,2/18/2018 10:09,29.055411,-83.926098,Morning,11.05,8.74,49.3,47.45,14.27,4.84,3,2,1,0,85.7,0.23,0.14,Low
54_109292_POL4054_1593992880_0003,54,107HGBH41JXMN109292,7/5/2020 23:48,7/6/2020 0:44,26.218716,-98.405398,Night,56.25,30.76,54.95,32.81,3.52,1.26,3,2,0,1,91.42,0.13,0.24,Low
54_109292_POL4054_1587032280_0004,54,107HGBH41JXMN109292,4/16/2020 10:18,4/16/2020 10:35,25.586112,-114.262872,Morning,17.21,11.79,63.95,41.1,2.71,3.9,2,1,0,2,97.92,0.22,0.26,Low
54_109293_POL4053_1565569740_0001,54,108HGBH41JXMN109293,8/12/2019 0:29,8/12/2019 1:09,39.382856,-98.316976,Night,40.46,21.53,47.94,31.93,14.59,0.49,0,1,0,0,97.45,0.17,0.26,Low
54_109293_POL4053_1573094400_0002,54,108HGBH41JXMN109293,11/7/2019 2:40,11/7/2019 3:33,29.961104,-88.242477,Night,53.21,37.04,52.86,41.77,18.3,1.46,1,2,1,0,83.86,0.12,0.14,Low
54_109293_POL4053_1548599280_0003,54,108HGBH41JXMN109293,1/27/2019 14:28,1/27/2019 14:59,44.530219,-80.983642,Afternoon,31.34,21.56,60.53,41.28,16.9,1.92,1,1,0,0,92.43,0.26,0.15,Low
54_109293_POL4053_1558547580_0004,54,108HGBH41JXMN109293,5/22/2019 17:53,5/22/2019 18:29,41.180534,-109.997815,Evening,36.63,25.99,46.09,42.57,8.82,2.67,2,1,1,2,99.59,0.25,0.26,Low
10_109204_POL2028_1503223260_0001,10,19HGBH41JXMN109204,8/20/2017 10:01,8/20/2017 10:28,46.145155,-120.899369,Morning,27.83,27.89,96.47,60.14,8.79,22.82,17,14,6,8,45.45,0.83,0.85,High
10_109204_POL2028_1482555000_0002,10,19HGBH41JXMN109204,12/24/2016 4:50,12/24/2016 5:47,34.181852,-73.82873,Night,57.66,66.93,90.48,69.65,2.55,36.03,10,15,8,8,21.22,0.9,0.77,High
10_109204_POL2028_1490180880_0003,10,19HGBH41JXMN109204,3/22/2017 11:08,3/22/2017 11:43,39.398312,-96.719299,Morning,35.35,43.19,99.31,73.31,17.39,35.73,16,8,8,14,22.71,0.73,0.8,High
10_109204_POL2030_1594990560_0004,10,19HGBH41JXMN109204,7/17/2020 12:56,7/17/2020 13:37,44.433779,-80.064859,Afternoon,41.95,47.05,104.04,67.29,5.92,15.93,8,12,9,7,30.91,0.76,0.71,High
10_109204_POL2030_1600196280_0005,10,19HGBH41JXMN109204,9/15/2020 18:58,9/15/2020 19:30,31.092549,-102.075502,Evening,32.12,37.61,82.18,70.26,17.96,32.25,15,7,9,5,41.65,0.86,0.72,High
10_109204_POL2030_1596624300_0006,10,19HGBH41JXMN109204,8/5/2020 10:45,8/5/2020 11:34,39.409522,-69.299036,Morning,49.08,59.36,92.42,72.57,3.82,18.23,10,9,14,13,42.44,0.73,0.87,High
10_109205_POL2029_1513843140_0001,10,20HGBH41JXMN109205,12/21/2017 7:59,12/21/2017 8:17,42.191011,-92.079321,Morning,18.54,17.89,98.5,57.9,9.55,23.67,11,18,12,13,46.17,0.86,0.79,High
10_109205_POL2029_1512609000_0002,10,20HGBH41JXMN109205,12/7/2017 1:10,12/7/2017 2:09,37.432229,-112.358762,Night,59.92,65.41,104.34,65.5,10.42,19.67,10,15,13,12,46.85,0.71,0.77,High
10_109205_POL2029_1525771680_0003,10,20HGBH41JXMN109205,5/8/2018 9:28,5/8/2018 10:16,46.639477,-108.527242,Morning,48.11,59.99,104.98,74.81,19.61,32.88,13,12,5,8,38.66,0.73,0.8,High
10_109205_POL2029_1530859860_0004,10,20HGBH41JXMN109205,7/6/2018 6:51,7/6/2018 7:12,37.176184,-95.303972,Morning,21.82,22.49,81.42,61.84,12.2,19.82,15,7,10,10,27.64,0.8,0.73,High
10_109205_POL2029_1532877120_0005,10,20HGBH41JXMN109205,7/29/2018 15:12,7/29/2018 15:47,42.931353,-88.427118,Afternoon,35.32,36.45,89.66,61.92,10.91,26.08,14,15,15,12,43.55,0.88,0.76,High
51_109286_POL4041_1478018760_0001,51,101HGBH41JXMN109286,11/1/2016 16:46,11/1/2016 17:10,27.494949,-90.452445,Afternoon,24.79,20.15,52.57,48.76,15.33,4.55,0,0,1,0,82.71,0.19,0.18,Low
51_109286_POL4041_1479356280_0002,51,101HGBH41JXMN109286,11/17/2016 4:18,11/17/2016 5:05,35.637577,-69.439319,Night,47,30.56,53.73,39.01,11.62,1.79,3,1,2,0,88.46,0.18,0.24,Low
51_109286_POL4041_1466230320_0003,51,101HGBH41JXMN109286,6/18/2016 6:12,6/18/2016 6:47,46.159256,-86.329876,Morning,35.05,23.58,46.79,40.37,6.51,2.56,2,0,0,0,93.98,0.22,0.24,Low
51_109286_POL4041_1453130400_0004,51,101HGBH41JXMN109286,1/18/2016 15:20,1/18/2016 16:10,47.371519,-86.747517,Afternoon,50.26,36.57,60.58,43.66,4.27,3.27,0,2,2,1,96.14,0.17,0.25,Low
51_109286_POL4043_1515693480_0005,51,101HGBH41JXMN109286,1/11/2018 17:58,1/11/2018 18:12,36.699282,-87.004077,Evening,14.76,10.96,51.61,44.54,9.55,1.4,3,0,0,2,87.24,0.25,0.18,Low
51_109286_POL4043_1536298140_0006,51,101HGBH41JXMN109286,9/7/2018 5:29,9/7/2018 5:56,26.89972,-77.545884,Morning,27.96,21.86,51.3,46.91,7.11,0.4,2,1,2,2,81.45,0.24,0.23,Low
51_109286_POL4043_1526190360_0007,51,101HGBH41JXMN109286,5/13/2018 5:46,5/13/2018 6:33,40.572,-112.872236,Morning,47.04,35.95,56.06,45.86,17.1,4.53,2,2,0,1,93.31,0.13,0.2,Low
51_109286_POL4045_1586503740_0008,51,101HGBH41JXMN109286,4/10/2020 7:29,4/10/2020 7:54,40.394807,-116.345186,Morning,25.74,18.43,49.22,42.95,2.07,2.04,0,2,0,0,93.75,0.3,0.14,Low
51_109286_POL4045_1586289300_0009,51,101HGBH41JXMN109286,4/7/2020 19:55,4/7/2020 20:02,40.405098,-119.390176,Evening,7.55,4.91,56.55,39.04,13.27,4.48,2,0,0,2,89.07,0.14,0.17,Low
51_109286_POL4045_1589154360_0010,51,101HGBH41JXMN109286,5/10/2020 23:46,5/11/2020 0:12,32.485619,-120.177331,Night,26.94,17.03,58.08,37.93,3.88,1.61,1,1,0,2,95.32,0.22,0.27,Low
51_109287_POL4042_1489005600_0001,51,102HGBH41JXMN109287,3/8/2017 20:40,3/8/2017 21:05,40.424534,-93.823555,Evening,25.35,16.3,52.87,38.58,1.71,1.89,3,0,0,0,82.31,0.26,0.29,Low
51_109287_POL4042_1497812220_0002,51,102HGBH41JXMN109287,6/18/2017 18:57,6/18/2017 19:15,28.091045,-87.659755,Evening,18.29,13.87,60.25,45.49,9.5,4,0,0,0,1,83.31,0.13,0.17,Low
51_109287_POL4042_1502126160_0003,51,102HGBH41JXMN109287,8/7/2017 17:16,8/7/2017 18:10,38.190856,-95.365112,Evening,54.2,27.65,58.46,30.61,15.84,1.35,0,0,1,0,89.48,0.29,0.28,Low
51_109287_POL4042_1487421480_0004,51,102HGBH41JXMN109287,2/18/2017 12:38,2/18/2017 13:23,38.10294,-100.036342,Afternoon,45.9,27.1,47.23,35.42,6.74,2.09,1,2,1,0,93.69,0.12,0.24,Low
51_109287_POL4042_1500001380_0005,51,102HGBH41JXMN109287,7/14/2017 3:03,7/14/2017 3:17,40.436974,-100.439501,Night,14.74,9.82,62.5,39.98,19.24,0.38,2,2,0,0,96.41,0.2,0.15,Low
51_109287_POL4044_1550615640_0006,51,102HGBH41JXMN109287,2/19/2019 22:34,2/19/2019 23:25,29.914274,-70.878999,Night,51.77,26.56,55.35,30.78,17.47,1.01,3,1,0,1,93.07,0.26,0.13,Low
51_109287_POL4044_1547447700_0007,51,102HGBH41JXMN109287,1/14/2019 6:35,1/14/2019 7:31,32.650933,-96.729521,Morning,56.99,35.26,56.5,37.12,3.34,4.77,1,2,0,0,94.46,0.13,0.27,Low
51_109287_POL4044_1574033160_0008,51,102HGBH41JXMN109287,11/17/2019 23:26,11/17/2019 23:58,43.058016,-116.083974,Night,32.96,27.03,60.28,49.2,11.63,0.07,1,2,2,1,91.95,0.25,0.18,Low
51_109287_POL4044_1576900680_0009,51,102HGBH41JXMN109287,12/21/2019 3:58,12/21/2019 4:05,35.978441,-100.443342,Night,7.01,5.22,59.13,44.72,5.89,3.41,1,2,1,1,95.59,0.15,0.22,Low
51_109287_POL4044_1558624500_0010,51,102HGBH41JXMN109287,5/23/2019 15:15,5/23/2019 15:43,37.499291,-118.145382,Afternoon,28.23,17.4,54.53,36.99,17,3.91,3,0,1,2,92.15,0.12,0.17,Low
52_109288_POL4046_1494650280_0001,52,103HGBH41JXMN109288,5/13/2017 4:38,5/13/2017 5:27,25.650252,-94.581,Night,49.15,60.99,96.58,74.45,13.66,29,12,15,13,5,46.95,0.83,0.92,High
52_109288_POL4046_1511971380_0002,52,103HGBH41JXMN109288,11/29/2017 16:03,11/29/2017 16:59,34.019991,-116.494448,Afternoon,56.19,67.77,91.53,72.36,10.18,36.99,12,14,7,7,28.55,0.89,0.82,High
52_109288_POL4046_1496333700_0003,52,103HGBH41JXMN109288,6/1/2017 16:15,6/1/2017 16:51,31.20325,-80.347333,Afternoon,36.41,40.96,101.82,67.5,6.9,19.11,18,12,11,12,25.96,0.74,0.89,High
52_109288_POL4046_1496344080_0004,52,103HGBH41JXMN109288,6/1/2017 19:08,6/1/2017 19:17,35.56301,-107.819966,Evening,9.3,8.93,86.43,57.6,19.05,17.59,17,9,13,13,47.2,0.86,0.88,High
52_109288_POL4048_1552063920_0005,52,103HGBH41JXMN109288,3/8/2019 16:52,3/8/2019 17:30,39.502845,-121.141378,Afternoon,38.29,37.79,96.16,59.21,4.99,28.28,18,13,13,14,21.84,0.84,0.82,High
52_109288_POL4048_1551178440_0006,52,103HGBH41JXMN109288,2/26/2019 10:54,2/26/2019 11:46,31.301973,-100.104354,Morning,52.8,63.16,92.03,71.77,6.79,38.55,12,13,6,9,20.13,0.94,0.79,High
52_109288_POL4048_1571053800_0007,52,103HGBH41JXMN109288,10/14/2019 11:50,10/14/2019 12:04,36.117143,-72.171323,Morning,14.32,15.49,102.87,64.92,11.83,19.87,20,6,8,8,34.88,0.73,0.86,High
52_109288_POL4048_1562765940_0008,52,103HGBH41JXMN109288,7/10/2019 13:39,7/10/2019 14:28,27.733914,-71.012833,Afternoon,49.89,56.63,105.09,68.11,6.22,20.45,20,11,14,12,46.42,0.92,0.91,High
52_109288_POL4048_1567117200_0009,52,103HGBH41JXMN109288,8/29/2019 22:20,8/29/2019 22:27,44.123529,-100.925464,Night,7.21,7.77,95.58,64.7,0.92,32.26,20,17,14,7,39.82,0.7,0.73,High
52_109289_POL4047_1531898820_0001,52,104HGBH41JXMN109289,7/18/2018 7:27,7/18/2018 7:50,39.230453,-121.783133,Morning,23.87,27.88,96.64,70.07,2.08,28.3,14,16,14,7,48.03,0.85,0.74,High
52_109289_POL4047_1528037220_0002,52,104HGBH41JXMN109289,6/3/2018 14:47,6/3/2018 15:13,28.732375,-113.943519,Afternoon,26.3,28.14,104.62,64.19,13.03,16.8,16,6,15,7,29.41,0.75,0.84,High
52_109289_POL4047_1535032140_0003,52,104HGBH41JXMN109289,8/23/2018 13:49,8/23/2018 14:46,39.509714,-120.325675,Afternoon,57.75,70.1,82.64,72.83,10.08,23.89,8,9,13,8,27.61,0.76,0.79,High
52_109289_POL4047_1532333820_0004,52,104HGBH41JXMN109289,7/23/2018 8:17,7/23/2018 9:06,37.113954,-123.46876,Morning,49.29,49.64,103.34,60.43,2.11,30.01,16,8,13,11,40.69,0.94,0.88,High
53_109290_POL4049_1465252920_0001,53,105HGBH41JXMN109290,6/6/2016 22:42,6/6/2016 23:21,45.651644,-97.789,Night,39.69,35.87,69.6,54.23,0.81,14.01,5,5,2,2,69.72,0.6,0.49,Medium
53_109290_POL4049_1476479280_0002,53,105HGBH41JXMN109290,10/14/2016 21:08,10/14/2016 22:00,29.106336,-80.878236,Night,52.91,51.5,78.2,58.4,8.06,13.22,8,7,5,4,66.11,0.59,0.4,Medium
53_109290_POL4049_1456462260_0003,53,105HGBH41JXMN109290,2/26/2016 4:51,2/26/2016 5:29,37.00879,-95.14795,Night,38.98,33.71,66.1,51.89,15.04,9.09,4,4,2,2,60.19,0.47,0.43,Medium
53_109290_POL4049_1466236800_0004,53,105HGBH41JXMN109290,6/18/2016 8:00,6/18/2016 8:56,34.4571,-95.887221,Morning,56.49,52.04,72.81,55.27,13.26,10.95,3,7,4,4,60.17,0.61,0.4,Medium
53_109290_POL4049_1460610360_0005,53,105HGBH41JXMN109290,4/14/2016 5:06,4/14/2016 5:35,32.333516,-86.356666,Morning,29.71,26.13,66.9,52.78,14.95,9.31,7,3,2,4,58,0.43,0.57,Medium
7_109198_POL2019_1453350060_0001,7,13HGBH41JXMN109198,1/21/2016 4:21,1/21/2016 5:02,43.172226,-123.830999,Night,41.76,39.13,92.46,56.22,7.11,38.69,14,15,5,7,25.27,0.89,0.78,High
7_109198_POL2019_1441275240_0002,7,13HGBH41JXMN109198,9/3/2015 10:14,9/3/2015 10:36,41.71383,-85.135914,Morning,22.88,23.84,92.75,62.53,17.36,34.21,20,14,11,11,20.46,0.73,0.94,High
7_109198_POL2021_1545700500_0003,7,13HGBH41JXMN109198,12/25/2018 1:15,12/25/2018 1:22,29.189025,-101.919488,Night,7.8,8.75,101.77,67.34,2.36,38.81,20,10,14,12,28.54,0.91,0.81,High
7_109198_POL2021_1555230480_0004,7,13HGBH41JXMN109198,4/14/2019 8:28,4/14/2019 9:03,29.820933,-94.272021,Morning,35.69,39.2,98.62,65.9,18.17,20.1,12,6,14,11,31.57,0.91,0.91,High
7_109199_POL2020_1478350620_0001,7,14HGBH41JXMN109199,11/5/2016 12:57,11/5/2016 13:49,40.575222,-80.112396,Afternoon,52.99,62.25,102.83,70.49,7.27,19.28,14,18,12,14,35.48,0.91,0.83,High
7_109199_POL2020_1491069600_0002,7,14HGBH41JXMN109199,4/1/2017 18:00,4/1/2017 18:12,27.400305,-101.252882,Evening,12.16,12.6,97.42,62.15,14.05,28.31,14,13,15,13,48.86,0.79,0.82,High
8_109200_POL2022_1478124480_0001,8,15HGBH41JXMN109200,11/2/2016 22:08,11/2/2016 22:25,42.268433,-122.202576,Night,17.45,16.35,68.22,56.22,9.96,7.96,5,3,3,3,71.63,0.41,0.52,Medium
8_109200_POL2022_1481526780_0002,8,15HGBH41JXMN109200,12/12/2016 7:13,12/12/2016 7:31,33.172179,-82.306091,Morning,18.24,17.4,78.72,57.25,19.37,11.49,4,4,3,2,62.57,0.47,0.53,Medium
8_109200_POL2022_1486261440_0003,8,15HGBH41JXMN109200,2/5/2017 2:24,2/5/2017 3:20,36.146939,-111.182202,Night,56.39,48.97,79.64,52.11,8.12,6.13,6,4,6,3,71.52,0.38,0.64,Medium
8_109200_POL2022_1489071540_0004,8,15HGBH41JXMN109200,3/9/2017 14:59,3/9/2017 15:15,43.993364,-103.916779,Afternoon,16.71,16.4,71.36,58.87,12.91,6.64,8,4,3,3,71.04,0.53,0.59,Medium
8_109200_POL2024_1580219520_0005,8,15HGBH41JXMN109200,1/28/2020 13:52,1/28/2020 13:57,38.00967,-88.49786,Afternoon,5.2,4.83,78.22,55.78,11.72,5.89,4,3,5,4,59.79,0.36,0.41,Medium
8_109200_POL2024_1556741340_0006,8,15HGBH41JXMN109200,5/1/2019 20:09,5/1/2019 20:25,34.861703,-79.166857,Evening,16.05,15.2,68.42,56.82,19.79,11.66,6,4,4,6,60.51,0.61,0.4,Medium
8_109200_POL2024_1569760680_0007,8,15HGBH41JXMN109200,9/29/2019 12:38,9/29/2019 13:36,38.150136,-104.319023,Afternoon,58.32,48.31,79.72,49.7,16.65,11.14,7,6,5,3,56.22,0.64,0.52,Medium
8_109200_POL2024_1570847940_0008,8,15HGBH41JXMN109200,10/12/2019 2:39,10/12/2019 2:57,29.718952,-75.815529,Night,18.35,14.7,72.34,48.06,17.84,11.3,4,4,3,6,63.02,0.6,0.57,Medium
8_109201_POL2023_1511722440_0001,8,16HGBH41JXMN109201,11/26/2017 18:54,11/26/2017 19:29,37.007106,-82.641688,Evening,35.44,30.18,66.58,51.09,7.91,13.29,4,7,6,4,68.68,0.61,0.56,Medium
8_109201_POL2023_1504367280_0002,8,16HGBH41JXMN109201,9/2/2017 15:48,9/2/2017 16:25,32.373414,-118.906656,Afternoon,37.72,34.54,69.29,54.94,12.71,8.14,8,6,3,3,70.52,0.59,0.49,Medium
8_109201_POL2023_1508067780_0003,8,16HGBH41JXMN109201,10/15/2017 11:43,10/15/2017 12:16,38.347197,-103.522987,Morning,33.2,29.22,69.36,52.8,7.21,11.06,6,7,6,5,65.86,0.37,0.43,Medium
9_109202_POL2025_1441170660_0001,9,17HGBH41JXMN109202,9/2/2015 5:11,9/2/2015 5:39,45.572779,-70.190195,Morning,28.32,22.66,60.07,48.01,8.02,3,2,2,2,1,95.07,0.25,0.11,Low
9_109202_POL2025_1425077700_0002,9,17HGBH41JXMN109202,2/27/2015 22:55,2/27/2015 23:40,45.889762,-115.491591,Night,45.56,33.9,55.99,44.64,5.31,4.82,3,1,2,2,98.18,0.14,0.24,Low
9_109202_POL2025_1427551860_0003,9,17HGBH41JXMN109202,3/28/2015 14:11,3/28/2015 14:19,28.382914,-103.704798,Afternoon,8.87,7.35,52.18,49.75,1.31,0.93,1,2,1,2,94.49,0.14,0.25,Low
9_109202_POL2025_1425744720_0004,9,17HGBH41JXMN109202,3/7/2015 16:12,3/7/2015 16:50,39.801855,-94.065175,Afternoon,38.68,23.57,58.18,36.56,12.76,0.93,1,0,1,1,97.07,0.22,0.2,Low
9_109202_POL2027_1523025420_0005,9,17HGBH41JXMN109202,4/6/2018 14:37,4/6/2018 14:57,41.79234,-68.558117,Afternoon,20.04,15.57,47.27,46.63,11.78,3.01,0,0,2,1,82.73,0.13,0.15,Low
9_109202_POL2027_1523158020_0006,9,17HGBH41JXMN109202,4/8/2018 3:27,4/8/2018 3:46,45.172906,-121.357892,Night,19.74,14.51,55.26,44.1,6.08,3.56,1,2,2,2,97.98,0.22,0.25,Low
9_109202_POL2027_1542216780_0007,9,17HGBH41JXMN109202,11/14/2018 17:33,11/14/2018 17:45,33.581495,-117.661461,Evening,12.33,9.35,50.62,45.48,0.21,3.41,3,2,0,1,97.58,0.22,0.15,Low
9_109203_POL2026_1458259860_0001,9,18HGBH41JXMN109203,3/18/2016 0:11,3/18/2016 0:16,26.511786,-90.338376,Night,5.98,3.53,49.24,35.38,1.25,0.52,2,2,0,2,96.19,0.17,0.22,Low
9_109203_POL2026_1457858340_0002,9,18HGBH41JXMN109203,3/13/2016 8:39,3/13/2016 9:02,47.238615,-107.1132,Morning,23.75,18.18,63.1,45.92,3.8,2.47,0,1,1,1,81.98,0.17,0.12,Low
9_109203_POL2026_1476774540_0003,9,18HGBH41JXMN109203,10/18/2016 7:09,10/18/2016 7:42,26.082901,-67.239016,Morning,33.59,25.89,50.55,46.25,5.12,4.4,3,2,1,0,98.28,0.21,0.14,Low
5_109195_POL2014_1565593860_0001,5,10HGBH41JXMN109195,8/12/2019 7:11,8/12/2019 7:54,27.481257,-84.219394,Morning,43.26,42.08,65.98,58.37,3.55,5.31,6,6,6,4,62.53,0.6,0.53,Medium
5_109195_POL2014_1563792180_0002,5,10HGBH41JXMN109195,7/22/2019 10:43,7/22/2019 10:54,29.91558,-95.013081,Morning,11.32,10.41,68.5,55.17,17.38,7.82,8,5,2,6,68.47,0.54,0.64,Medium
5_109195_POL2014_1552444620_0003,5,10HGBH41JXMN109195,3/13/2019 2:37,3/13/2019 2:53,35.865418,-85.764919,Night,16.35,14.07,75.29,51.65,9.55,8.85,4,7,6,2,69.15,0.56,0.59,Medium
5_109195_POL2014_1558678920_0004,5,10HGBH41JXMN109195,5/24/2019 6:22,5/24/2019 6:46,39.680297,-98.344962,Morning,24.37,22.25,65.76,54.77,1.17,7.01,6,7,6,4,74.68,0.5,0.58,Medium
5_109195_POL2014_1541042400_0005,5,10HGBH41JXMN109195,11/1/2018 3:20,11/1/2018 3:36,31.670183,-78.587274,Night,16.21,13.68,72.8,50.65,1.94,14.39,5,5,2,4,64.55,0.5,0.54,Medium
5_109194_POL2013_1527483960_0001,5,9HGBH41JXMN109194,5/28/2018 5:06,5/28/2018 5:14,42.003019,-76.766688,Morning,8.89,7.43,79.88,50.16,10.15,7.05,8,2,5,6,66.38,0.62,0.49,Medium
5_109194_POL2013_1518880260_0002,5,9HGBH41JXMN109194,2/17/2018 15:11,2/17/2018 15:27,28.00899,-111.815479,Afternoon,16.35,13.92,77.31,51.09,13.59,12.37,4,5,3,6,69.55,0.57,0.45,Medium
5_109194_POL2013_1519336320_0003,5,9HGBH41JXMN109194,2/22/2018 21:52,2/22/2018 22:44,26.542779,-86.213094,Night,52.11,50.32,68.42,57.94,3.26,5.81,4,3,4,3,72.01,0.42,0.48,Medium
5_109194_POL2013_1507712700_0004,5,9HGBH41JXMN109194,10/11/2017 9:05,10/11/2017 10:03,34.318761,-69.346163,Morning,58.47,55.91,72.95,57.37,0.62,10.35,3,2,2,4,66.33,0.5,0.44,Medium
5_109194_POL2013_1532022720_0005,5,9HGBH41JXMN109194,7/19/2018 17:52,7/19/2018 18:36,33.845997,-93.790842,Evening,44.7,35.85,73.61,48.12,7.32,13.31,4,4,3,3,60.73,0.41,0.43,Medium
5_109194_POL2015_1627632960_0006,5,9HGBH41JXMN109194,7/30/2021 8:16,7/30/2021 9:13,38.869698,-101.706632,Morning,57.87,53.58,75.65,55.55,5.33,14.1,8,4,6,2,65.48,0.46,0.45,Medium
5_109194_POL2015_1604227800_0007,5,9HGBH41JXMN109194,11/1/2020 10:50,11/1/2020 11:07,27.203496,-124.698442,Morning,17.28,14.71,75.38,51.09,1.12,11.81,8,3,2,6,74.2,0.57,0.59,Medium
5_109194_POL2015_1601547180_0008,5,9HGBH41JXMN109194,10/1/2020 10:13,10/1/2020 11:05,32.936743,-84.806056,Morning,52.16,50.07,75.72,57.6,6.4,5.71,6,6,2,3,68.02,0.42,0.4,Medium
5_109194_POL2015_1609166100_0009,5,9HGBH41JXMN109194,12/28/2020 14:35,12/28/2020 14:58,27.895787,-123.146642,Afternoon,23.27,18.62,68.41,48.01,19.98,10.64,5,6,2,6,71.94,0.47,0.52,Medium
5_109194_POL2015_1628606040_0010,5,9HGBH41JXMN109194,8/10/2021 14:34,8/10/2021 14:43,43.642515,-114.47301,Afternoon,9.27,8.49,78.22,54.95,17.03,7.49,4,3,4,3,71.07,0.65,0.35,Medium
6_109196_POL2016_1491453000_0001,6,11HGBH41JXMN109196,4/6/2017 4:30,4/6/2017 5:00,43.221233,-100.233017,Night,30.24,16.74,46.55,33.22,13.2,4.78,0,0,2,2,95.37,0.24,0.1,Low
6_109196_POL2016_1483047900_0002,6,11HGBH41JXMN109196,12/29/2016 21:45,12/29/2016 21:54,34.712253,-71.409416,Night,9.79,7.82,62.75,47.91,9.87,4.54,3,2,1,2,91.81,0.12,0.11,Low
6_109196_POL2016_1482449040_0003,6,11HGBH41JXMN109196,12/22/2016 23:24,12/22/2016 23:34,39.603783,-87.329969,Night,10.84,7.07,46.81,39.16,7.77,0.97,3,0,1,1,81.35,0.28,0.26,Low
6_109196_POL2018_1574973120_0004,6,11HGBH41JXMN109196,11/28/2019 20:32,11/28/2019 20:46,29.215027,-98.3753,Evening,14.73,8.05,46.04,32.77,17.53,1.25,3,1,0,2,82.15,0.11,0.21,Low
6_109196_POL2018_1588946520_0005,6,11HGBH41JXMN109196,5/8/2020 14:02,5/8/2020 14:16,29.690949,-118.211841,Afternoon,14.28,9.08,55.47,38.17,2.91,1.37,3,2,0,2,94.5,0.26,0.24,Low
6_109196_POL2018_1585386180_0006,6,11HGBH41JXMN109196,3/28/2020 9:03,3/28/2020 9:18,36.834363,-113.818907,Morning,15.85,10.18,58.73,38.55,5.8,0.79,3,1,1,1,91.01,0.19,0.23,Low
6_109196_POL2018_1562602440_0007,6,11HGBH41JXMN109196,7/8/2019 16:14,7/8/2019 16:35,28.584171,-96.001936,Afternoon,21.79,14.1,51.49,38.83,14.37,1.72,2,1,1,2,85.2,0.2,0.2,Low
6_109197_POL2017_1500703440_0001,6,12HGBH41JXMN109197,7/22/2017 6:04,7/22/2017 6:43,25.001812,-97.558798,Morning,39.44,28.09,55.33,42.74,9.31,1.52,3,2,2,0,80.44,0.29,0.19,Low
6_109197_POL2017_1495154820_0002,6,12HGBH41JXMN109197,5/19/2017 0:47,5/19/2017 1:14,29.329526,-114.577991,Night,27.66,14.87,45.83,32.26,17.69,4.21,0,0,2,0,88.09,0.29,0.21,Low
6_109197_POL2017_1494969000_0003,6,12HGBH41JXMN109197,5/16/2017 21:10,5/16/2017 21:16,40.834669,-104.696321,Night,6.97,5.26,51.21,45.24,17.93,4,0,0,0,2,93.03,0.28,0.24,Low
6_109197_POL2017_1500235500_0004,6,12HGBH41JXMN109197,7/16/2017 20:05,7/16/2017 20:27,32.614369,-110.246173,Evening,22.7,13.5,54.62,35.68,16.32,2.52,2,1,1,2,81.05,0.23,0.12,Low
4_109193_POL4032_1511664780_0006,4,8HGBH41JXMN109193,11/26/2017 2:53,11/26/2017 3:13,37.4853,-74.668247,Night,20.37,21.13,82.38,62.23,3.4,25.73,14,12,6,12,22.37,0.77,0.73,High
4_109193_POL4032_1512160260_0007,4,8HGBH41JXMN109193,12/1/2017 20:31,12/1/2017 21:26,30.064382,-96.064442,Evening,55.75,64.92,93.73,69.87,3.89,23.56,11,18,6,12,46.19,0.92,0.89,High
4_109193_POL4032_1511012220_0008,4,8HGBH41JXMN109193,11/18/2017 13:37,11/18/2017 13:52,26.387779,-71.325165,Afternoon,15.75,17.05,106.19,64.94,9.76,18.13,13,9,11,14,26.1,0.76,0.77,High
